sample,"NP,np","NP,NP,NP","S,NP,S","S,NP,VP","S,S,NP","S,VP,NP","S,VP","V,v","VP,NP,V","VP,NP,VP","VP,V,NP","VP,V","VP,VP,NP",lang,run,bias
6079,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6080,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6081,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6082,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6083,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6084,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6085,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6086,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6087,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6088,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6089,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6090,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6091,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6092,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6093,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6094,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6095,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6096,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6097,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6098,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6099,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6100,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6101,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6102,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6103,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6104,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6105,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6106,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6107,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6108,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6109,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6110,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6111,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6112,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6113,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6114,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6115,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6116,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6117,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6118,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6119,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6120,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6121,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6122,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6123,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6124,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6125,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6126,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6127,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6128,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6129,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6130,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6131,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6132,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6133,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6134,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6135,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6136,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6137,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6138,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6139,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6140,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6141,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6142,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6143,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6144,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6145,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6146,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6147,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6148,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6149,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6150,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6151,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6152,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6153,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6154,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6155,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6156,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6157,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6158,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6159,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6160,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6161,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6162,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6163,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6164,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6165,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6166,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6167,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6168,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6169,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6170,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6171,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6172,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6173,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6174,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6175,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6176,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6177,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6178,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6179,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6180,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6181,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6182,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6183,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6184,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6185,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6186,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6187,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6188,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6189,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6190,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6191,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6192,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6193,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6194,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6195,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6196,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6197,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6198,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6199,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6200,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6201,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6202,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6203,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6204,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6205,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6206,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6207,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6208,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6209,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6210,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6211,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6212,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6213,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6214,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6215,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6216,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6217,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6218,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6219,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6220,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6221,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6222,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6223,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6224,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6225,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6226,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6227,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6228,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6229,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6230,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6231,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6232,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6233,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6234,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6235,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6236,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6237,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6238,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6239,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6240,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6241,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6242,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6243,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6244,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6245,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6246,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6247,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6248,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,4,Biased
6249,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,4,Biased
6250,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6251,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6252,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6253,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6254,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6255,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6256,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6257,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6258,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6259,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6260,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6261,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6262,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6263,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6264,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6265,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6266,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6267,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6268,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6269,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6270,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6271,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6272,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6273,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6274,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6275,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6276,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6277,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6278,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6279,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6280,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6281,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6282,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6283,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6284,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6285,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6286,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6287,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6288,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6289,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6290,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6291,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6292,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6293,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6294,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6295,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6296,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6297,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6298,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6299,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6300,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6301,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6302,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6303,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6304,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6305,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6306,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6307,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6308,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6309,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6310,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6311,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
6312,0.8714285714285714,0.1285714285714285,0,0,0,0.5,0.5,1,0.8,0,0,0.2,0,English,9,Biased
6313,0.8714285714285714,0.1285714285714285,0,0.8,0,0,0.2,1,0,0,0.5,0.5,0,English,9,Biased
