bias,lang,run,sample,"NP,np","NP,NP,NP","S,NP,S","S,NP,VP","S,S,NP","S,VP,NP","S,VP","V,v","VP,NP,V","VP,NP,VP","VP,V,NP","VP,V","VP,VP,NP"
Biased,French,8,47,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,48,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,49,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,50,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,51,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,52,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,53,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,54,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,55,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,56,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,57,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,58,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,59,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,60,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,61,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,62,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,63,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,64,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,65,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,66,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,67,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,68,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,69,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,70,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,71,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,72,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,73,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,74,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,75,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,76,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,77,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,78,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,79,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,80,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,81,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,82,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,83,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,84,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,85,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,86,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,87,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,88,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,89,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,90,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,91,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,92,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,93,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,94,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,95,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,96,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,97,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,98,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,99,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,100,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,101,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,102,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,103,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,104,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,105,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,106,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,107,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,108,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,109,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,110,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,111,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,112,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,113,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,114,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,115,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,116,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,117,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,118,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,119,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,120,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,121,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,122,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,123,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,124,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,125,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,126,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,127,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,128,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,129,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,130,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,131,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,132,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,133,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,134,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,135,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,136,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,137,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,138,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,139,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,140,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,141,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,142,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,143,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,144,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,145,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,146,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,147,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,148,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,149,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,150,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,151,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,152,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,153,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,154,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,155,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,156,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,157,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,158,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,159,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,160,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,161,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,162,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,163,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,164,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,165,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,166,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,167,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,168,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,169,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,170,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,171,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,172,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,173,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,174,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,175,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,176,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,177,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,178,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,179,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,180,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,181,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,182,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,183,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,184,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,185,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,186,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,187,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,188,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,189,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,190,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,191,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,192,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,193,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,194,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,195,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,196,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,197,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,198,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,199,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,200,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,201,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,202,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,203,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,204,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,205,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,206,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,207,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,208,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,209,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,210,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,211,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,212,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,213,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,214,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,215,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,216,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,217,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,218,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,219,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,220,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,221,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,222,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,223,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,224,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,225,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,226,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,227,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,228,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,229,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,230,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,231,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,232,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,233,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,234,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,235,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,236,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,237,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,238,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,239,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,240,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,241,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,242,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,243,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,244,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,245,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,246,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,247,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,248,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,249,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,250,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,251,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,252,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,253,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,254,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,255,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,256,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,257,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,258,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,259,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,260,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,261,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,262,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,263,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,264,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,265,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,266,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,267,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,268,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,269,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,270,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,271,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,272,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,273,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,274,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,275,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,276,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,277,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,278,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,279,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,280,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,281,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,282,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,283,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,284,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,285,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,286,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,287,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,288,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,289,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,290,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,291,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,292,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,293,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,294,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,295,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,296,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,297,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,298,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,299,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,300,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,301,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,302,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,303,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,304,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,305,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,306,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,307,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,308,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,309,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,310,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,311,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,312,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,313,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,314,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,315,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,316,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,317,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,318,0.8625,0.1375,0,0.82,0,0,0.18,1,0,0,0.34,0.66,0
Biased,French,8,319,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,320,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,321,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,322,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
Biased,French,8,323,0.8625,0.1375,0,0,0,0.34,0.66,1,0.82,0,0,0.18,0
